@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute global_motion numeric
@attribute motion_L numeric
@attribute motion_R numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
3344,'2017/09/15 04:08:03:679',63,0.00625,0.0125,0,?,0,?,?,?
3345,'2017/09/15 04:08:03:679',63,0.00625,0.0125,0,?,0,?,?,?
3346,'2017/09/15 04:08:03:729',63,0.00625,0.0125,0,?,0,?,?,?
3347,'2017/09/15 04:08:03:729',63,0.00625,0.0125,0,?,0,?,?,?
3348,'2017/09/15 04:08:03:737',63,0.00625,0.0125,0,?,0,?,?,?
3349,'2017/09/15 04:08:03:779',63,0.00625,0.0125,0,?,0,?,?,?
3350,'2017/09/15 04:08:03:787',63,0.007813,0.0125,0.003125,?,0,?,?,?
3351,'2017/09/15 04:08:03:829',63,0.007813,0.0125,0.003125,?,0,?,?,?
3352,'2017/09/15 04:08:03:829',63,0.007813,0.0125,0.003125,?,0,?,?,?
3353,'2017/09/15 04:08:03:838',63,0.007813,0.0125,0.003125,?,0,?,?,?
3354,'2017/09/15 04:08:03:879',63,0.015625,0.03125,0,?,0,?,?,?
3355,'2017/09/15 04:08:03:887',63,0.015625,0.03125,0,?,0,?,?,?
3356,'2017/09/15 04:08:03:929',63,0.015625,0.03125,0,?,0,?,?,?
3357,'2017/09/15 04:08:03:929',63,0.015625,0.03125,0,?,0,?,?,?
3358,'2017/09/15 04:08:03:979',63,0.015625,0.03125,0,?,0,?,?,?
3359,'2017/09/15 04:08:03:979',63,0.015625,0.03125,0,?,0,?,?,?
3360,'2017/09/15 04:08:03:987',63,0.015625,0.03125,0,?,0,?,?,?
3361,'2017/09/15 04:08:11:487',64,0.017188,0.00625,0.028125,?,1,?,?,?
3362,'2017/09/15 04:08:11:528',64,0.017188,0.00625,0.028125,?,1,?,?,?
3363,'2017/09/15 04:08:11:536',64,0.021875,0.003125,0.040625,?,1,?,?,?
3364,'2017/09/15 04:08:11:578',64,0.021875,0.003125,0.040625,?,1,?,?,?
3365,'2017/09/15 04:08:11:579',64,0.021875,0.003125,0.040625,?,1,?,?,?
3366,'2017/09/15 04:08:11:588',64,0.021875,0.003125,0.040625,?,1,?,?,?
3367,'2017/09/15 04:08:11:628',64,0.017188,0.003125,0.03125,?,1,?,?,?
3368,'2017/09/15 04:08:11:636',64,0.017188,0.003125,0.03125,?,1,?,?,?
3369,'2017/09/15 04:08:11:678',64,0.017188,0.003125,0.03125,?,1,?,?,?
3370,'2017/09/15 04:08:11:679',64,0.017188,0.003125,0.03125,?,1,?,?,?
3371,'2017/09/15 04:08:11:728',64,0.01875,0,0.0375,?,1,?,?,?
3372,'2017/09/15 04:08:11:729',64,0.01875,0,0.0375,?,1,?,?,?
3373,'2017/09/15 04:08:11:737',64,0.01875,0,0.0375,?,1,?,?,?
3374,'2017/09/15 04:08:11:778',64,0.01875,0,0.0375,?,1,?,?,?
3375,'2017/09/15 04:08:11:787',64,0.040625,0.003125,0.078125,?,1,?,?,?
3376,'2017/09/15 04:08:11:828',64,0.040625,0.003125,0.078125,?,1,?,?,?
3377,'2017/09/15 04:08:11:829',64,0.040625,0.003125,0.078125,?,1,?,?,?
3378,'2017/09/15 04:08:11:837',64,0.040625,0.003125,0.078125,?,1,?,?,?
3379,'2017/09/15 04:08:11:879',64,0.01875,0.003125,0.034375,?,1,?,?,?
3380,'2017/09/15 04:08:11:888',64,0.01875,0.003125,0.034375,?,1,?,?,?
3381,'2017/09/15 04:08:11:928',64,0.01875,0.003125,0.034375,?,1,?,?,?
3382,'2017/09/15 04:08:11:929',64,0.01875,0.003125,0.034375,?,1,?,?,?
3383,'2017/09/15 04:08:11:979',64,0.035937,0.00625,0.065625,?,1,?,?,?
3384,'2017/09/15 04:08:11:979',64,0.035937,0.00625,0.065625,?,1,?,?,?
3385,'2017/09/15 04:08:11:987',64,0.035937,0.00625,0.065625,?,1,?,?,?
3386,'2017/09/15 04:08:12:028',64,0.035937,0.00625,0.065625,?,1,?,?,?
3387,'2017/09/15 04:08:12:038',64,0.029687,0.009375,0.05,?,1,?,?,?
3388,'2017/09/15 04:08:12:078',64,0.029687,0.009375,0.05,?,1,?,?,?
3389,'2017/09/15 04:08:12:079',64,0.029687,0.009375,0.05,?,1,?,?,?
3390,'2017/09/15 04:08:12:088',64,0.029687,0.009375,0.05,?,1,?,?,?
3391,'2017/09/15 04:08:12:129',64,0.04375,0.009375,0.078125,?,1,?,?,?
3392,'2017/09/15 04:08:12:136',64,0.04375,0.009375,0.078125,?,1,?,?,?
3393,'2017/09/15 04:08:12:178',64,0.04375,0.009375,0.078125,?,1,?,?,?
3394,'2017/09/15 04:08:12:178',64,0.04375,0.009375,0.078125,?,1,?,?,?
3395,'2017/09/15 04:08:12:228',64,0.045313,0.0125,0.078125,?,1,?,?,?
3396,'2017/09/15 04:08:12:229',64,0.045313,0.0125,0.078125,?,1,?,?,?
3397,'2017/09/15 04:08:12:236',64,0.045313,0.0125,0.078125,?,1,?,?,?
3398,'2017/09/15 04:08:12:278',64,0.045313,0.0125,0.078125,?,1,?,?,?
3399,'2017/09/15 04:08:12:286',64,0.021875,0.00625,0.0375,?,1,?,?,?
3400,'2017/09/15 04:08:12:328',64,0.021875,0.00625,0.0375,?,1,?,?,?
3401,'2017/09/15 04:08:12:329',64,0.021875,0.00625,0.0375,?,1,?,?,?
3402,'2017/09/15 04:08:12:338',64,0.021875,0.00625,0.0375,?,1,?,?,?
3403,'2017/09/15 04:08:12:379',64,0.053125,0.009375,0.096875,?,1,?,?,?
3404,'2017/09/15 04:08:12:385',64,0.053125,0.009375,0.096875,?,1,?,?,?
3405,'2017/09/15 04:08:12:428',64,0.053125,0.009375,0.096875,?,1,?,?,?
3406,'2017/09/15 04:08:12:429',64,0.053125,0.009375,0.096875,?,1,?,?,?
3407,'2017/09/15 04:08:12:478',64,0.03125,0.003125,0.059375,?,1,?,?,?
3408,'2017/09/15 04:08:12:479',64,0.03125,0.003125,0.059375,?,1,?,?,?
3409,'2017/09/15 04:08:12:488',64,0.03125,0.003125,0.059375,?,1,?,?,?
3410,'2017/09/15 04:08:12:528',64,0.03125,0.003125,0.059375,?,1,?,?,?
3411,'2017/09/15 04:08:12:538',64,0.03125,0.00625,0.05625,?,1,?,?,?
3412,'2017/09/15 04:08:12:578',64,0.03125,0.00625,0.05625,?,1,?,?,?
3413,'2017/09/15 04:08:12:579',64,0.03125,0.00625,0.05625,?,1,?,?,?
3414,'2017/09/15 04:08:12:587',64,0.03125,0.00625,0.05625,?,1,?,?,?
3415,'2017/09/15 04:08:12:628',64,0.032812,0.00625,0.059375,?,1,?,?,?
3416,'2017/09/15 04:08:12:638',64,0.032812,0.00625,0.059375,?,1,?,?,?
3417,'2017/09/15 04:08:12:678',64,0.032812,0.00625,0.059375,?,1,?,?,?
3418,'2017/09/15 04:08:12:679',64,0.032812,0.00625,0.059375,?,1,?,?,?
3419,'2017/09/15 04:08:12:728',64,0.035937,0.009375,0.0625,?,1,?,?,?
3420,'2017/09/15 04:08:12:729',64,0.035937,0.009375,0.0625,?,1,?,?,?
3421,'2017/09/15 04:08:12:737',64,0.035937,0.009375,0.0625,?,1,?,?,?
3422,'2017/09/15 04:08:12:778',64,0.035937,0.009375,0.0625,?,1,?,?,?
3423,'2017/09/15 04:08:12:786',64,0.03125,0.0125,0.05,?,1,?,?,?
3424,'2017/09/15 04:08:12:828',64,0.03125,0.0125,0.05,?,1,?,?,?
3425,'2017/09/15 04:08:12:829',64,0.03125,0.0125,0.05,?,1,?,?,?
3426,'2017/09/15 04:08:12:836',64,0.03125,0.0125,0.05,?,1,?,?,?
3427,'2017/09/15 04:08:12:878',64,0.054688,0.0125,0.096875,?,1,?,?,?
3428,'2017/09/15 04:08:12:886',64,0.054688,0.0125,0.096875,?,1,?,?,?
3429,'2017/09/15 04:08:12:928',64,0.054688,0.0125,0.096875,?,1,?,?,?
3430,'2017/09/15 04:08:12:929',64,0.054688,0.0125,0.096875,?,1,?,?,?
3431,'2017/09/15 04:08:12:979',64,0.040625,0.003125,0.078125,?,1,?,?,?
3432,'2017/09/15 04:08:12:979',64,0.040625,0.003125,0.078125,?,1,?,?,?
3433,'2017/09/15 04:08:12:987',64,0.040625,0.003125,0.078125,?,1,?,?,?
3434,'2017/09/15 04:08:13:028',64,0.040625,0.003125,0.078125,?,1,?,?,?
3435,'2017/09/15 04:08:13:038',64,0.034375,0.009375,0.059375,?,1,?,?,?
3436,'2017/09/15 04:08:13:078',64,0.034375,0.009375,0.059375,?,1,?,?,?
3437,'2017/09/15 04:08:13:079',64,0.034375,0.009375,0.059375,?,1,?,?,?
3438,'2017/09/15 04:08:13:087',64,0.034375,0.009375,0.059375,?,1,?,?,?
3439,'2017/09/15 04:08:13:128',64,0.034375,0.015625,0.053125,?,1,?,?,?
3440,'2017/09/15 04:08:13:137',64,0.034375,0.015625,0.053125,?,1,?,?,?
3441,'2017/09/15 04:08:13:178',64,0.034375,0.015625,0.053125,?,1,?,?,?
3442,'2017/09/15 04:08:13:178',64,0.034375,0.015625,0.053125,?,1,?,?,?
3443,'2017/09/15 04:08:13:228',64,0.039063,0.0125,0.065625,?,1,?,?,?
3444,'2017/09/15 04:08:13:229',64,0.039063,0.0125,0.065625,?,1,?,?,?
3445,'2017/09/15 04:08:13:238',64,0.039063,0.0125,0.065625,?,1,?,?,?
3446,'2017/09/15 04:08:13:278',64,0.039063,0.0125,0.065625,?,1,?,?,?
3447,'2017/09/15 04:08:13:286',64,0.029687,0.00625,0.053125,?,1,?,?,?
3448,'2017/09/15 04:08:13:328',64,0.029687,0.00625,0.053125,?,1,?,?,?
3449,'2017/09/15 04:08:13:329',64,0.029687,0.00625,0.053125,?,1,?,?,?
3450,'2017/09/15 04:08:13:339',64,0.029687,0.00625,0.053125,?,1,?,?,?
3451,'2017/09/15 04:08:13:388',64,0.014062,0.003125,0.025,?,1,?,?,?
3452,'2017/09/15 04:08:13:428',64,0.014062,0.003125,0.025,?,1,?,?,?
3453,'2017/09/15 04:08:13:428',64,0.014062,0.003125,0.025,?,1,?,?,?
3454,'2017/09/15 04:08:13:438',64,0.014062,0.003125,0.025,?,1,?,?,?
3455,'2017/09/15 04:08:13:478',64,0.039063,0.00625,0.071875,?,1,?,?,?
3456,'2017/09/15 04:08:13:479',64,0.039063,0.00625,0.071875,?,1,?,?,?
3457,'2017/09/15 04:08:13:487',64,0.039063,0.00625,0.071875,?,1,?,?,?
3458,'2017/09/15 04:08:13:528',64,0.039063,0.00625,0.071875,?,1,?,?,?
3459,'2017/09/15 04:08:13:537',64,0.032812,0.00625,0.059375,?,1,?,?,?
3460,'2017/09/15 04:08:13:578',64,0.032812,0.00625,0.059375,?,1,?,?,?
3461,'2017/09/15 04:08:13:579',64,0.032812,0.00625,0.059375,?,1,?,?,?
3462,'2017/09/15 04:08:13:588',64,0.032812,0.00625,0.059375,?,1,?,?,?
3463,'2017/09/15 04:08:13:628',64,0.025,0.00625,0.04375,?,1,?,?,?
3464,'2017/09/15 04:08:13:636',64,0.025,0.00625,0.04375,?,1,?,?,?
3465,'2017/09/15 04:08:13:678',64,0.025,0.00625,0.04375,?,1,?,?,?
3466,'2017/09/15 04:08:13:678',64,0.025,0.00625,0.04375,?,1,?,?,?
3467,'2017/09/15 04:08:13:728',64,0.032812,0.009375,0.05625,?,1,?,?,?
3468,'2017/09/15 04:08:13:729',64,0.032812,0.009375,0.05625,?,1,?,?,?
3469,'2017/09/15 04:08:13:736',64,0.032812,0.009375,0.05625,?,1,?,?,?
3470,'2017/09/15 04:08:13:778',64,0.032812,0.009375,0.05625,?,1,?,?,?
3471,'2017/09/15 04:08:13:828',64,0.023438,0.003125,0.04375,?,1,?,?,?
3472,'2017/09/15 04:08:13:829',64,0.023438,0.003125,0.04375,?,1,?,?,?
3473,'2017/09/15 04:08:13:836',64,0.023438,0.003125,0.04375,?,1,?,?,?
3474,'2017/09/15 04:08:13:878',64,0.023438,0.003125,0.04375,?,1,?,?,?
3475,'2017/09/15 04:08:13:878',64,0.017188,0.00625,0.028125,?,1,?,?,?
3476,'2017/09/15 04:08:13:888',64,0.017188,0.00625,0.028125,?,1,?,?,?
3477,'2017/09/15 10:11:23:548',66,0.001563,0,0.003125,?,?,?,?,?
3478,'2017/09/15 10:11:23:580',66,0.001563,0,0.003125,?,?,?,?,?
3479,'2017/09/15 10:11:23:582',66,0.001563,0,0.003125,?,?,?,?,?
3480,'2017/09/15 10:11:23:600',66,0.001563,0,0.003125,?,?,?,?,?
3481,'2017/09/15 10:11:23:631',66,0.004688,0,0.009375,?,?,?,?,?
3482,'2017/09/15 10:11:23:631',66,0.004688,0,0.009375,?,?,?,?,?
3483,'2017/09/15 10:11:23:649',66,0.004688,0,0.009375,?,?,?,?,?
3484,'2017/09/15 10:11:23:680',66,0.004688,0,0.009375,?,?,?,?,?
3485,'2017/09/15 10:11:23:682',66,0.004688,0,0.009375,?,?,?,?,?
3486,'2017/09/15 10:11:23:698',66,0.004688,0,0.009375,?,?,?,?,?
3487,'2017/09/15 10:11:23:730',66,0.004688,0,0.009375,?,?,?,?,?
3488,'2017/09/15 10:11:23:732',66,0.004688,0,0.009375,?,?,?,?,?
3489,'2017/09/15 10:11:23:781',66,0.01875,0,0.0375,?,?,?,?,?
3490,'2017/09/15 10:11:23:781',66,0.01875,0,0.0375,?,?,?,?,?
3491,'2017/09/15 10:11:23:799',66,0.01875,0,0.0375,?,?,?,?,?
3492,'2017/09/15 10:11:23:830',66,0.01875,0,0.0375,?,?,?,?,?
3493,'2017/09/15 10:11:23:849',66,0.015625,0,0.03125,?,?,?,?,?
3494,'2017/09/15 10:11:23:880',66,0.015625,0,0.03125,?,?,?,?,?
3495,'2017/09/15 10:11:23:882',66,0.015625,0,0.03125,?,?,?,?,?
3496,'2017/09/15 10:11:23:898',66,0.015625,0,0.03125,?,?,?,?,?
3497,'2017/09/15 10:11:23:950',66,0.010937,0,0.021875,?,?,?,?,?
3498,'2017/09/15 10:11:23:980',66,0.010937,0,0.021875,?,?,?,?,?
3499,'2017/09/15 10:11:23:982',66,0.010937,0,0.021875,?,?,?,?,?
3500,'2017/09/15 10:11:23:999',66,0.010937,0,0.021875,?,?,?,?,?
3501,'2017/09/15 10:11:24:032',66,0.017188,0,0.034375,?,?,?,?,?
3502,'2017/09/15 10:11:24:048',66,0.017188,0,0.034375,?,?,?,?,?
3503,'2017/09/15 10:11:24:080',66,0.017188,0,0.034375,?,?,?,?,?
3504,'2017/09/15 10:11:24:081',66,0.017188,0,0.034375,?,?,?,?,?
3505,'2017/09/15 10:11:24:131',66,0.014062,0,0.028125,?,?,?,?,?
3506,'2017/09/15 10:11:24:132',66,0.014062,0,0.028125,?,?,?,?,?
3507,'2017/09/15 10:11:24:150',66,0.014062,0,0.028125,?,?,?,?,?
3508,'2017/09/15 10:11:24:180',66,0.014062,0,0.028125,?,?,?,?,?
3509,'2017/09/15 10:11:24:181',66,0.007813,0,0.015625,?,?,?,?,?
3510,'2017/09/15 10:11:24:199',66,0.007813,0,0.015625,?,?,?,?,?
3511,'2017/09/15 10:11:24:230',66,0.007813,0,0.015625,?,?,?,?,?
3512,'2017/09/15 10:11:24:232',66,0.007813,0,0.015625,?,?,?,?,?
3513,'2017/09/15 10:11:24:299',66,0.015625,0,0.03125,?,?,?,?,?
3514,'2017/09/15 10:11:24:331',66,0.015625,0,0.03125,?,?,?,?,?
3515,'2017/09/15 10:11:24:331',66,0.015625,0,0.03125,?,?,?,?,?
3516,'2017/09/15 10:11:24:349',66,0.015625,0,0.03125,?,?,?,?,?
3517,'2017/09/15 10:11:24:381',66,0.009375,0,0.01875,?,?,?,?,?
3518,'2017/09/15 10:11:24:382',66,0.009375,0,0.01875,?,?,?,?,?
3519,'2017/09/15 10:11:24:398',66,0.009375,0,0.01875,?,?,?,?,?
3520,'2017/09/15 10:11:24:430',66,0.009375,0,0.01875,?,?,?,?,?
3521,'2017/09/15 10:11:24:431',66,0.010937,0,0.021875,?,?,?,?,?
3522,'2017/09/15 10:11:24:450',66,0.010937,0,0.021875,?,?,?,?,?
3523,'2017/09/15 10:11:24:480',66,0.010937,0,0.021875,?,?,?,?,?
3524,'2017/09/15 10:11:24:483',66,0.010937,0,0.021875,?,?,?,?,?
3525,'2017/09/15 10:11:24:531',66,0.009375,0,0.01875,?,?,?,?,?
3526,'2017/09/15 10:11:24:533',66,0.009375,0,0.01875,?,?,?,?,?
3527,'2017/09/15 10:11:24:549',66,0.009375,0,0.01875,?,?,?,?,?
3528,'2017/09/15 10:11:24:580',66,0.009375,0,0.01875,?,?,?,?,?
3529,'2017/09/15 10:11:24:630',66,0.003125,0,0.00625,?,?,?,?,?
3530,'2017/09/15 10:11:24:632',66,0.003125,0,0.00625,?,?,?,?,?
3531,'2017/09/15 10:11:24:648',66,0.003125,0,0.00625,?,?,?,?,?
3532,'2017/09/15 10:11:24:680',66,0.003125,0,0.00625,?,?,?,?,?
3533,'2017/09/15 10:11:24:682',66,0.0125,0,0.025,?,?,?,?,?
3534,'2017/09/15 10:11:24:699',66,0.0125,0,0.025,?,?,?,?,?
3535,'2017/09/15 10:11:24:730',66,0.0125,0,0.025,?,?,?,?,?
3536,'2017/09/15 10:11:24:731',66,0.0125,0,0.025,?,?,?,?,?
3537,'2017/09/15 10:11:24:780',66,0.009375,0,0.01875,?,?,?,?,?
3538,'2017/09/15 10:11:24:782',66,0.009375,0,0.01875,?,?,?,?,?
3539,'2017/09/15 10:11:24:799',66,0.009375,0,0.01875,?,?,?,?,?
3540,'2017/09/15 10:11:24:830',66,0.009375,0,0.01875,?,?,?,?,?
3541,'2017/09/15 10:11:24:850',66,0.009375,0,0.01875,?,?,?,?,?
3542,'2017/09/15 10:11:24:880',66,0.009375,0,0.01875,?,?,?,?,?
3543,'2017/09/15 10:11:24:882',66,0.009375,0,0.01875,?,?,?,?,?
3544,'2017/09/15 10:11:24:900',66,0.009375,0,0.01875,?,?,?,?,?
3545,'2017/09/15 10:11:24:950',66,0.010937,0,0.021875,?,?,?,?,?
3546,'2017/09/15 10:11:24:980',66,0.010937,0,0.021875,?,?,?,?,?
3547,'2017/09/15 10:11:24:982',66,0.010937,0,0.021875,?,?,?,?,?
3548,'2017/09/15 10:11:24:999',66,0.010937,0,0.021875,?,?,?,?,?
3549,'2017/09/15 10:11:25:033',66,0.00625,0,0.0125,?,?,?,?,?
3550,'2017/09/15 10:11:25:048',66,0.00625,0,0.0125,?,?,?,?,?
3551,'2017/09/15 10:11:25:080',66,0.00625,0,0.0125,?,?,?,?,?
3552,'2017/09/15 10:11:25:082',66,0.00625,0,0.0125,?,?,?,?,?
3553,'2017/09/15 10:11:25:099',66,0.0125,0,0.025,?,?,?,?,?
3554,'2017/09/15 10:11:25:130',66,0.0125,0,0.025,?,?,?,?,?
3555,'2017/09/15 10:11:25:132',66,0.0125,0,0.025,?,?,?,?,?
3556,'2017/09/15 10:11:25:148',66,0.0125,0,0.025,?,?,?,?,?
3557,'2017/09/15 10:11:25:182',66,0.010937,0,0.021875,?,?,?,?,?
3558,'2017/09/15 10:11:25:199',66,0.010937,0,0.021875,?,?,?,?,?
3559,'2017/09/15 10:11:25:230',66,0.010937,0,0.021875,?,?,?,?,?
3560,'2017/09/15 10:11:25:232',66,0.010937,0,0.021875,?,?,?,?,?
3561,'2017/09/15 10:11:25:281',66,0.015625,0,0.03125,?,?,?,?,?
3562,'2017/09/15 10:11:25:283',66,0.015625,0,0.03125,?,?,?,?,?
3563,'2017/09/15 10:11:25:300',66,0.015625,0,0.03125,?,?,?,?,?
3564,'2017/09/15 10:11:25:330',66,0.015625,0,0.03125,?,?,?,?,?
3565,'2017/09/15 10:11:25:348',66,0.009375,0,0.01875,?,?,?,?,?
3566,'2017/09/15 10:11:25:380',66,0.009375,0,0.01875,?,?,?,?,?
3567,'2017/09/15 10:11:25:382',66,0.009375,0,0.01875,?,?,?,?,?
3568,'2017/09/15 10:11:25:398',66,0.009375,0,0.01875,?,?,?,?,?
3569,'2017/09/15 10:11:25:450',66,0.003125,0,0.00625,?,?,?,?,?
3570,'2017/09/15 10:11:25:480',66,0.003125,0,0.00625,?,?,?,?,?
3571,'2017/09/15 10:11:25:482',66,0.003125,0,0.00625,?,?,?,?,?
3572,'2017/09/15 10:11:25:499',66,0.003125,0,0.00625,?,?,?,?,?
3573,'2017/09/15 10:11:25:531',66,0.009375,0,0.01875,?,?,?,?,?
3574,'2017/09/15 10:11:25:548',66,0.009375,0,0.01875,?,?,?,?,?
3575,'2017/09/15 10:11:25:580',66,0.009375,0,0.01875,?,?,?,?,?
3576,'2017/09/15 10:11:25:582',66,0.009375,0,0.01875,?,?,?,?,?
3577,'2017/09/15 10:11:25:598',66,0.004688,0,0.009375,?,?,?,?,?
3578,'2017/09/15 10:11:25:630',66,0.004688,0,0.009375,?,?,?,?,?
3579,'2017/09/15 10:11:25:632',66,0.004688,0,0.009375,?,?,?,?,?
3580,'2017/09/15 10:11:25:649',66,0.004688,0,0.009375,?,?,?,?,?
3581,'2017/09/15 10:11:25:682',66,0.010937,0,0.021875,?,?,?,?,?
3582,'2017/09/15 10:11:25:698',66,0.010937,0,0.021875,?,?,?,?,?
3583,'2017/09/15 10:11:25:730',66,0.010937,0,0.021875,?,?,?,?,?
3584,'2017/09/15 10:11:25:732',66,0.010937,0,0.021875,?,?,?,?,?
3585,'2017/09/15 10:11:25:780',66,0.007813,0,0.015625,?,?,?,?,?
3586,'2017/09/15 10:11:25:781',66,0.007813,0,0.015625,?,?,?,?,?
3587,'2017/09/15 10:11:25:799',66,0.007813,0,0.015625,?,?,?,?,?
3588,'2017/09/15 10:11:25:830',66,0.007813,0,0.015625,?,?,?,?,?
3589,'2017/09/15 10:11:25:881',66,0.010937,0,0.021875,?,?,?,?,?
3590,'2017/09/15 10:11:25:881',66,0.010937,0,0.021875,?,?,?,?,?
3591,'2017/09/15 10:11:25:900',66,0.010937,0,0.021875,?,?,?,?,?
3592,'2017/09/15 10:11:25:930',66,0.010937,0,0.021875,?,?,?,?,?
3593,'2017/09/15 10:11:25:931',66,0.015625,0,0.03125,?,?,?,?,?
3594,'2017/09/15 10:11:25:948',66,0.015625,0,0.03125,?,?,?,?,?
3595,'2017/09/15 10:11:25:980',66,0.015625,0,0.03125,?,?,?,?,?
3596,'2017/09/15 10:11:25:982',66,0.015625,0,0.03125,?,?,?,?,?
3597,'2017/09/15 10:11:26:030',66,0.007813,0,0.015625,?,?,?,?,?
3598,'2017/09/15 10:11:26:032',66,0.007813,0,0.015625,?,?,?,?,?
3599,'2017/09/15 10:11:26:048',66,0.007813,0,0.015625,?,?,?,?,?
3600,'2017/09/15 10:11:26:080',66,0.007813,0,0.015625,?,?,?,?,?
3601,'2017/09/15 10:11:28:198',67,0.00625,0,0.0125,?,?,?,?,?
3602,'2017/09/15 10:11:28:234',67,0.00625,0,0.0125,?,?,?,?,?
3603,'2017/09/15 10:11:28:234',67,0.00625,0,0.0125,?,?,?,?,?
3604,'2017/09/15 10:11:28:248',67,0.00625,0,0.0125,?,?,?,?,?
3605,'2017/09/15 10:11:28:284',67,0.00625,0,0.0125,?,?,?,?,?
3606,'2017/09/15 10:11:28:284',67,0.00625,0,0.0125,?,?,?,?,?
3607,'2017/09/15 10:11:28:299',67,0.00625,0,0.0125,?,?,?,?,?
3608,'2017/09/15 10:11:28:334',67,0.00625,0,0.0125,?,?,?,?,?
3609,'2017/09/15 10:11:28:348',67,0.010937,0.003125,0.01875,?,?,?,?,?
3610,'2017/09/15 10:11:28:384',67,0.010937,0.003125,0.01875,?,?,?,?,?
3611,'2017/09/15 10:11:28:384',67,0.010937,0.003125,0.01875,?,?,?,?,?
3612,'2017/09/15 10:11:28:398',67,0.010937,0.003125,0.01875,?,?,?,?,?
3613,'2017/09/15 10:11:28:434',67,0.015625,0,0.03125,?,?,?,?,?
3614,'2017/09/15 10:11:28:448',67,0.015625,0,0.03125,?,?,?,?,?
3615,'2017/09/15 10:11:28:484',67,0.015625,0,0.03125,?,?,?,?,?
3616,'2017/09/15 10:11:28:484',67,0.015625,0,0.03125,?,?,?,?,?
3617,'2017/09/15 10:11:28:534',67,0.017188,0,0.034375,?,?,?,?,?
3618,'2017/09/15 10:11:28:547',67,0.017188,0,0.034375,?,?,?,?,?
3619,'2017/09/15 10:11:28:584',67,0.017188,0,0.034375,?,?,?,?,?
3620,'2017/09/15 10:11:28:584',67,0.017188,0,0.034375,?,?,?,?,?
3621,'2017/09/15 10:11:28:599',67,0.017188,0.003125,0.03125,?,?,?,?,?
3622,'2017/09/15 10:11:28:634',67,0.017188,0.003125,0.03125,?,?,?,?,?
3623,'2017/09/15 10:11:28:634',67,0.017188,0.003125,0.03125,?,?,?,?,?
3624,'2017/09/15 10:11:28:648',67,0.017188,0.003125,0.03125,?,?,?,?,?
3625,'2017/09/15 10:11:28:684',67,0.0125,0,0.025,?,?,?,?,?
3626,'2017/09/15 10:11:28:699',67,0.0125,0,0.025,?,?,?,?,?
3627,'2017/09/15 10:11:28:734',67,0.0125,0,0.025,?,?,?,?,?
3628,'2017/09/15 10:11:28:734',67,0.0125,0,0.025,?,?,?,?,?
3629,'2017/09/15 10:11:28:784',67,0.01875,0,0.0375,?,?,?,?,?
3630,'2017/09/15 10:11:28:784',67,0.01875,0,0.0375,?,?,?,?,?
3631,'2017/09/15 10:11:28:799',67,0.01875,0,0.0375,?,?,?,?,?
3632,'2017/09/15 10:11:28:834',67,0.01875,0,0.0375,?,?,?,?,?
3633,'2017/09/15 10:11:28:850',67,0.0125,0,0.025,?,?,?,?,?
3634,'2017/09/15 10:11:28:884',67,0.0125,0,0.025,?,?,?,?,?
3635,'2017/09/15 10:11:28:884',67,0.0125,0,0.025,?,?,?,?,?
3636,'2017/09/15 10:11:28:898',67,0.0125,0,0.025,?,?,?,?,?
3637,'2017/09/15 10:11:28:934',67,0.004688,0.003125,0.00625,?,?,?,?,?
3638,'2017/09/15 10:11:28:948',67,0.004688,0.003125,0.00625,?,?,?,?,?
3639,'2017/09/15 10:11:28:984',67,0.004688,0.003125,0.00625,?,?,?,?,?
3640,'2017/09/15 10:11:28:984',67,0.004688,0.003125,0.00625,?,?,?,?,?
3641,'2017/09/15 10:11:29:034',67,0.014062,0.00625,0.021875,?,?,?,?,?
3642,'2017/09/15 10:11:29:034',67,0.014062,0.00625,0.021875,?,?,?,?,?
3643,'2017/09/15 10:11:29:048',67,0.014062,0.00625,0.021875,?,?,?,?,?
3644,'2017/09/15 10:11:29:084',67,0.014062,0.00625,0.021875,?,?,?,?,?
3645,'2017/09/15 10:11:29:098',67,0.010937,0,0.021875,?,?,?,?,?
3646,'2017/09/15 10:11:29:134',67,0.010937,0,0.021875,?,?,?,?,?
3647,'2017/09/15 10:11:29:134',67,0.010937,0,0.021875,?,?,?,?,?
3648,'2017/09/15 10:11:29:148',67,0.010937,0,0.021875,?,?,?,?,?
3649,'2017/09/15 10:11:29:184',67,0.010937,0.003125,0.01875,?,?,?,?,?
3650,'2017/09/15 10:11:29:198',67,0.010937,0.003125,0.01875,?,?,?,?,?
3651,'2017/09/15 10:11:29:234',67,0.010937,0.003125,0.01875,?,?,?,?,?
3652,'2017/09/15 10:11:29:234',67,0.010937,0.003125,0.01875,?,?,?,?,?
3653,'2017/09/15 10:11:29:284',67,0.009375,0.003125,0.015625,?,?,?,?,?
3654,'2017/09/15 10:11:29:298',67,0.009375,0.003125,0.015625,?,?,?,?,?
3655,'2017/09/15 10:11:29:334',67,0.009375,0.003125,0.015625,?,?,?,?,?
